X,Y,Z,Layer,PaperSpace,SubClasses,Linetype,EntityHandle,Text,OGR_STYLE,,,,
46499.63396,-7118.572451,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,3156,,PEN(c:#e180f4),,,,
46499.63396,-3058.57222,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,3156,,PEN(c:#e180f4),,,,
54559.63396,-3058.57222,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,3156,,PEN(c:#e180f4),,,,
54559.63396,-7118.572451,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,3156,,PEN(c:#e180f4),,,,
37843.97293,-3058.572865,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,3157,,PEN(c:#e180f4),,,,
29784.08939,-3058.572865,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,3157,,PEN(c:#e180f4),,,,
29784.08939,-7118.572451,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,3157,,PEN(c:#e180f4),,,,
37843.97293,-7118.572451,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,3157,,PEN(c:#e180f4),,,,
37843.97293,-3058.572865,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,3157,,PEN(c:#e180f4),,,,
13703.29056,-21221.65199,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3158,,PEN(c:#86caee),,,,
9703.290559,-21221.65206,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3158,,PEN(c:#86caee),,,,
8673.290559,-22251.65199,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3159,,PEN(c:#86caee),,,,
8673.290559,-24251.65199,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3159,,PEN(c:#86caee),,,,
9703.290559,-25281.65204,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315A,,PEN(c:#86caee),,,,
13703.29056,-25281.65196,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315A,,PEN(c:#86caee),,,,
14733.29056,-24251.65196,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315B,,PEN(c:#86caee),,,,
14733.29056,-22251.65199,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315B,,PEN(c:#86caee),,,,
18126.96376,-24251.65233,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315C,,PEN(c:#86caee),,,,
18126.96144,-22251.65222,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315C,,PEN(c:#86caee),,,,
19161.96144,-21221.65222,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315D,,PEN(c:#86caee),,,,
23156.96376,-21221.65259,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315D,,PEN(c:#86caee),,,,
24186.96376,-24251.65259,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315E,,PEN(c:#86caee),,,,
24186.96376,-22251.65259,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315E,,PEN(c:#86caee),,,,
23156.96376,-25281.65259,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315F,,PEN(c:#86caee),,,,
19161.96144,-25281.65219,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,315F,,PEN(c:#86caee),,,,
29568.89572,-26629.99981,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3160,,PEN(c:#86caee),,,,
29568.89572,-32624.99981,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3160,,PEN(c:#86caee),,,,
30598.89572,-33660.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3161,,PEN(c:#86caee),,,,
32598.89572,-33660.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3161,,PEN(c:#86caee),,,,
33628.89572,-32625.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3162,,PEN(c:#86caee),,,,
33628.89572,-26630.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3162,,PEN(c:#86caee),,,,
32598.89572,-25600.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3163,,PEN(c:#86caee),,,,
30598.89572,-25600.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3163,,PEN(c:#86caee),,,,
34598.89572,-39170.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3164,,PEN(c:#86caee),,,,
30598.89572,-39170.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3164,,PEN(c:#86caee),,,,
29568.89572,-40200.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3165,,PEN(c:#86caee),,,,
29568.89572,-42200.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3165,,PEN(c:#86caee),,,,
30598.89572,-43230.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3166,,PEN(c:#86caee),,,,
34598.89572,-43230.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3166,,PEN(c:#86caee),,,,
35628.89572,-42200.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3167,,PEN(c:#86caee),,,,
35628.89572,-40200.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3167,,PEN(c:#86caee),,,,
54559.63396,-6088.572451,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3178,,PEN(c:#86caee),,,,
54559.63396,-4088.572451,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3178,,PEN(c:#86caee),,,,
53529.63396,-3058.572451,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3179,,PEN(c:#86caee),,,,
47529.63396,-3058.572297,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3179,,PEN(c:#86caee),,,,
46499.63396,-4088.57222,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317A,,PEN(c:#86caee),,,,
46499.63396,-6088.572037,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317A,,PEN(c:#86caee),,,,
47529.63396,-7118.572297,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317B,,PEN(c:#86caee),,,,
53529.63396,-7118.572297,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317B,,PEN(c:#86caee),,,,
37843.97293,-6088.572865,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317C,,PEN(c:#86caee),,,,
37843.97293,-4088.572865,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317C,,PEN(c:#86caee),,,,
36813.97293,-3058.572865,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317E,,PEN(c:#86caee),,,,
30814.08939,-3058.572711,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317E,,PEN(c:#86caee),,,,
29784.08939,-4088.572634,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317F,,PEN(c:#86caee),,,,
29784.08939,-6088.572451,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,317F,,PEN(c:#86caee),,,,
30814.08939,-7118.572711,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3180,,PEN(c:#86caee),,,,
36813.97293,-7118.572865,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3180,,PEN(c:#86caee),,,,
32598.89572,-12270,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3181,,PEN(c:#86caee),,,,
30598.89572,-12270,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3181,,PEN(c:#86caee),,,,
29568.89572,-13299.99977,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3182,,PEN(c:#86caee),,,,
29568.89572,-19299.99985,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3182,,PEN(c:#86caee),,,,
30598.89572,-20330,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3183,,PEN(c:#86caee),,,,
32598.89572,-20330,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3183,,PEN(c:#86caee),,,,
33628.89572,-19295,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3184,,PEN(c:#86caee),,,,
33628.89572,-13300,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3184,,PEN(c:#86caee),,,,
57295.15656,-19622.45041,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3192,,PEN(c:#545454),,,,
57295.15656,-16822.45041,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3192,,PEN(c:#545454),,,,
56970.15656,-16822.45041,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3192,,PEN(c:#545454),,,,
57370.15656,-14622.45041,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3192,,PEN(c:#545454),,,,
57770.15656,-16822.45041,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3192,,PEN(c:#545454),,,,
57445.15656,-16822.45041,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3192,,PEN(c:#545454),,,,
57445.15656,-19622.45041,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3192,,PEN(c:#545454),,,,
57295.15656,-19622.45041,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3192,,PEN(c:#545454),,,,
55545.15656,-14669.45157,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3193,,PEN(c:#545454),,,,
55545.15656,-17469.45157,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3193,,PEN(c:#545454),,,,
55870.15656,-17469.45157,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3193,,PEN(c:#545454),,,,
55470.15656,-19669.45157,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3193,,PEN(c:#545454),,,,
55070.15656,-17469.45157,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3193,,PEN(c:#545454),,,,
55395.15656,-17469.45157,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3193,,PEN(c:#545454),,,,
55395.15656,-14669.45157,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3193,,PEN(c:#545454),,,,
55545.15656,-14669.45157,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3193,,PEN(c:#545454),,,,
32428.03756,-36737.80572,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A0,,PEN(c:#545454),,,,
32428.03756,-33937.80572,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A0,,PEN(c:#545454),,,,
32103.03756,-33937.80572,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A0,,PEN(c:#545454),,,,
32503.03756,-31737.80572,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A0,,PEN(c:#545454),,,,
32903.03756,-33937.80572,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A0,,PEN(c:#545454),,,,
32578.03756,-33937.80572,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A0,,PEN(c:#545454),,,,
32578.03756,-36737.80572,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A0,,PEN(c:#545454),,,,
32428.03756,-36737.80572,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A0,,PEN(c:#545454),,,,
30678.03756,-31784.80688,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A1,,PEN(c:#545454),,,,
30678.03756,-34584.80688,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A1,,PEN(c:#545454),,,,
31003.03756,-34584.80688,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A1,,PEN(c:#545454),,,,
30603.03756,-36784.80688,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A1,,PEN(c:#545454),,,,
30203.03756,-34584.80688,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A1,,PEN(c:#545454),,,,
30528.03756,-34584.80688,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A1,,PEN(c:#545454),,,,
30528.03756,-31784.80688,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A1,,PEN(c:#545454),,,,
30678.03756,-31784.80688,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A1,,PEN(c:#545454),,,,
42266.4739,-42308.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A2,,PEN(c:#545454),,,,
45066.4739,-42308.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A2,,PEN(c:#545454),,,,
45066.4739,-41983.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A2,,PEN(c:#545454),,,,
47266.4739,-42383.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A2,,PEN(c:#545454),,,,
45066.4739,-42783.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A2,,PEN(c:#545454),,,,
45066.4739,-42458.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A2,,PEN(c:#545454),,,,
42266.4739,-42458.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A2,,PEN(c:#545454),,,,
42266.4739,-42308.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A2,,PEN(c:#545454),,,,
47219.47274,-40558.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A3,,PEN(c:#545454),,,,
44419.47274,-40558.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A3,,PEN(c:#545454),,,,
44419.47274,-40883.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A3,,PEN(c:#545454),,,,
42219.47274,-40483.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A3,,PEN(c:#545454),,,,
44419.47274,-40083.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A3,,PEN(c:#545454),,,,
44419.47274,-40408.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A3,,PEN(c:#545454),,,,
47219.47274,-40408.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A3,,PEN(c:#545454),,,,
47219.47274,-40558.80533,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A3,,PEN(c:#545454),,,,
41351.29104,-5218.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A4,,PEN(c:#545454),,,,
44151.29104,-5218.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A4,,PEN(c:#545454),,,,
44151.29104,-4893.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A4,,PEN(c:#545454),,,,
46351.29104,-5293.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A4,,PEN(c:#545454),,,,
44151.29104,-5693.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A4,,PEN(c:#545454),,,,
44151.29104,-5368.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A4,,PEN(c:#545454),,,,
41351.29104,-5368.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A4,,PEN(c:#545454),,,,
41351.29104,-5218.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A4,,PEN(c:#545454),,,,
46304.28988,-3468.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A5,,PEN(c:#545454),,,,
43504.28988,-3468.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A5,,PEN(c:#545454),,,,
43504.28988,-3793.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A5,,PEN(c:#545454),,,,
41304.28988,-3393.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A5,,PEN(c:#545454),,,,
43504.28988,-2993.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A5,,PEN(c:#545454),,,,
43504.28988,-3318.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A5,,PEN(c:#545454),,,,
46304.28988,-3318.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A5,,PEN(c:#545454),,,,
46304.28988,-3468.272536,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,31A5,,PEN(c:#545454),,,,
15431.15756,-21147.80876,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
14331.15756,-21747.80876,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15131.15756,-21747.80876,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15157.02807,-21796.25658,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15185.28455,-21843.3527,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15215.85656,-21888.97973,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15248.66789,-21933.02392,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15283.63674,-21975.37546,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15320.67593,-22015.92878,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15359.69313,-22054.58278,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15400.59107,-22091.2411,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15443.26779,-22125.81235,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15487.6169,-22158.21034,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15533.52784,-22188.35432,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15580.88616,-22216.16912,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15629.57379,-22241.58541,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15679.46936,-22264.53984,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15730.44849,-22284.97516,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15782.38408,-22302.84045,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15835.14665,-22318.09115,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15888.60468,-22330.68927,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15942.6249,-22340.60337,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15997.07264,-22347.80876,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
19331.15756,-22347.80876,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
19331.15756,-22188.66694,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
16120.502,-22188.66694,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
16091.74806,-22177.81998,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
16063.58724,-22165.51496,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
16036.09342,-22151.78417,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
16009.33871,-22136.66362,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15983.39331,-22120.19299,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15958.3253,-22102.41548,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15934.20042,-22083.37774,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15911.08198,-22063.1297,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15889.03062,-22041.7245,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15868.1042,-22019.21827,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15848.35761,-21995.67008,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15829.84266,-21971.14169,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15812.60792,-21945.69746,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15796.6986,-21919.40413,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15782.15645,-21892.33069,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15769.01962,-21864.54816,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15757.32256,-21836.12943,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15747.09597,-21807.14906,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15738.36667,-21777.68307,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15731.15756,-21747.80876,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
16531.15756,-21747.80876,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
15431.15756,-21147.80876,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,32A3,,PEN(c:#545454),,,,
32460.05865,-8894.822961,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32411.61084,-8868.952454,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32411.61084,-8068.952454,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
31811.61084,-9168.952454,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32411.61084,-10268.95245,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32411.61084,-9468.952454,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32441.48515,-9476.161557,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32470.95114,-9484.890856,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32499.93151,-9495.117448,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32528.35024,-9506.814505,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32556.13277,-9519.951341,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32583.20621,-9534.493491,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32609.49953,-9550.402805,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32634.94377,-9567.637545,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32659.47216,-9586.152496,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32683.02035,-9605.899086,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32705.52657,-9626.82551,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32726.93178,-9648.876869,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32747.17981,-9671.99531,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32766.21756,-9696.120186,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32783.99507,-9721.188203,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32800.4657,-9747.133599,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32815.58625,-9773.888306,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32829.31704,-9801.382133,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32841.62206,-9829.542953,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32852.46902,-9858.296887,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32852.46902,-13068.95245,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
33011.61084,-13068.95245,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
33011.61084,-9734.86753,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
33004.40545,-9680.419793,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32994.49134,-9626.399574,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32981.89323,-9572.941542,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32966.64252,-9520.178965,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32948.77724,-9468.243378,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32928.34191,-9417.264254,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32905.38749,-9367.368681,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32879.9712,-9318.681048,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32852.15639,-9271.322729,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32822.01242,-9225.411788,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32789.61443,-9181.062677,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32755.04318,-9138.385957,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
32718.38486,-9097.48802,0,e-arrow,,AcDbEntity:AcDbPolyline,ByBlock,3331,,PEN(c:#545454),,,,
